,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),area
2664,2,False,False,False,Pirouzi,5500000000.0,183333.33,93.0
2665,2,True,True,True,Gholhak,6400000000.0,213333.33,106.0
2666,1,False,True,False,Shahedshahr,210000000.0,7000.0,48.0
2667,2,True,True,False,Southern Janatabad,2100000000.0,70000.0,75.0
2668,2,True,True,True,Farmanieh,9780000000.0,326000.0,163.0
2669,3,True,True,True,Kahrizak,1242000000.0,41400.0,138.0
2670,2,True,True,True,Shahran,4000000000.0,133333.33,119.0
2671,2,True,True,True,Abazar,2500000000.0,83333.33,65.0
2672,1,False,False,True,Pakdasht,450000000.0,15000.0,57.0
2673,2,False,True,True,Telecommunication,780000000.0,26000.0,74.0
2674,3,True,True,True,Shahran,5500000000.0,183333.33,119.0
2675,2,False,True,True,Parand,280000000.0,9333.33,75.0
2676,1,False,False,False,Islamshahr,815000000.0,27166.67,68.0
2677,4,True,True,True,Northern Chitgar,2720000000.0,90666.67,180.0
2678,1,True,True,True,Hakimiyeh,2310000000.0,77000.0,70.0
2679,1,False,False,False,Parand,255000000.0,8500.0,58.0
2680,1,True,True,True,Qasr-od-Dasht,1985000000.0,66166.67,60.0
2681,2,False,True,False,Air force,2500000000.0,83333.33,88.0
2682,2,True,True,True,Shahran,2800000000.0,93333.33,82.0
2683,1,True,True,True,Ray,1134000000.0,37800.0,63.0
2684,3,True,True,True,Northern Chitgar,1750000000.0,58333.33,120.0
2685,1,False,False,False,Republic,1900000000.0,63333.33,56.0
2686,2,True,False,True,Saadat Abad,3850000000.0,128333.33,75.0
2687,1,False,True,False,Golestan,420000000.0,14000.0,60.0
2688,2,True,True,True,Persian Gulf Martyrs Lake,330000000.0,11000.0,50.0
2689,5,True,True,False,North Program Organization,30360000000.0,1012000.0,253.0
2690,2,True,True,True,East Ferdows Boulevard,3990000000.0,133000.0,111.0
2691,3,True,True,True,North Program Organization,5985000000.0,199500.0,105.0
2692,1,True,True,True,Niavaran,6300000000.0,210000.0,92.0
2693,4,True,True,True,Gheitarieh,35000000000.0,1166666.67,350.0
2694,2,True,True,True,Mirza Shirazi,4100000000.0,136666.67,100.0
2695,3,True,True,True,Northern Chitgar,2240000000.0,74666.67,150.0
2696,2,False,True,False,Northren Jamalzadeh,2400000000.0,80000.0,94.0
2697,3,True,True,True,Northren Jamalzadeh,6700000000.0,223333.33,140.0
2698,4,True,True,False,Yousef Abad,8500000000.0,283333.33,65.0
2699,2,True,True,True,Northren Jamalzadeh,2600000000.0,86666.67,84.0
2700,2,True,True,True,Mehran,6840000000.0,228000.0,114.0
2701,2,True,True,True,Northren Jamalzadeh,5500000000.0,183333.33,114.0
2702,1,True,False,True,Northren Jamalzadeh,1500000000.0,50000.0,40.0
2703,2,False,False,True,Parand,353000000.0,11766.67,82.0
2704,2,True,True,True,Koohsar,2350000000.0,78333.33,87.0
2705,2,False,False,True,Parand,470000000.0,15666.67,86.0
2706,5,True,True,False,Gandhi,70000000000.0,2333333.33,500.0
2707,1,False,True,False,Shahr-e-Ziba,1490000000.0,49666.67,61.0
2708,2,True,True,True,Shahr-e-Ziba,5280000000.0,176000.0,96.0
2709,2,True,True,True,Shahran,3400000000.0,113333.33,90.0
2710,3,True,True,True,Northren Jamalzadeh,6000000000.0,200000.0,135.0
2711,1,False,False,True,Parand,295000000.0,9833.33,58.0
2712,2,True,True,True,Gholhak,7550000000.0,251666.67,114.0
2713,2,False,False,False,Parand,380000000.0,12666.67,75.0
2714,2,True,True,True,Northren Jamalzadeh,3450000000.0,115000.0,90.0
2715,2,True,True,True,Shahr-e-Ziba,2900000000.0,96666.67,90.0
2716,2,True,True,True,Shahr-e-Ziba,2900000000.0,96666.67,90.0
2717,2,True,True,True,Narmak,3800000000.0,126666.67,100.0
2718,2,True,True,True,Si Metri Ji,1600000000.0,53333.33,82.0
2719,2,True,True,False,Andisheh,754000000.0,25133.33,58.0
2720,2,True,True,True,Karimkhan,3200000000.0,106666.67,70.0
2721,0,True,True,True,Parand,102000000.0,3400.0,110.0
2722,5,True,True,False,Argentina,33330000000.0,1111000.0,303.0
2723,2,False,False,True,Parand,500000000.0,16666.67,83.0
2724,2,True,True,True,Parand,250000000.0,8333.33,75.0
2725,2,True,True,True,Mehran,6840000000.0,228000.0,114.0
2726,2,True,True,False,Central Janatabad,2100000000.0,70000.0,60.0
2727,1,False,False,False,Parand,260000000.0,8666.67,54.0
2728,2,True,True,True,,675000000.0,22500.0,85.0
2729,2,True,True,True,Parand,390000000.0,13000.0,75.0
2730,2,True,False,True,Parand,400000000.0,13333.33,78.0
2731,2,False,False,True,Parand,395000000.0,13166.67,78.0
2732,2,True,True,True,Marzdaran,4085000000.0,136166.67,95.0
2733,2,True,True,True,Ostad Moein,3150000000.0,105000.0,100.0
2734,2,False,True,True,Parand,397000000.0,13233.33,75.0
2735,2,True,True,True,Seyed Khandan,6840000000.0,228000.0,114.0
2736,1,False,False,False,Malard,250000000.0,8333.33,50.0
2737,2,True,False,True,Feiz Garden,2700000000.0,90000.0,75.0
2738,2,True,True,True,Afsarieh,2400000000.0,80000.0,105.0
2739,3,True,True,True,Shahrake Quds,2115000000.0,70500.0,141.0
2740,2,False,True,False,Pirouzi,1600000000.0,53333.33,74.0
2741,1,True,True,False,Fallah,650000000.0,21666.67,38.0
2742,1,True,True,True,Gheitarieh,850000000.0,28333.33,80.0
2743,2,True,True,True,Safadasht,938400000.0,31280.0,102.0
2744,2,True,True,True,Niavaran,10640000000.0,354666.67,110.0
2745,2,False,False,False,Shahrake Qods,830000000.0,27666.67,98.0
2746,1,True,True,True,Ostad Moein,1600000000.0,53333.33,57.0
2747,1,False,True,True,Si Metri Ji,890000000.0,29666.67,45.0
2748,2,True,True,True,Jeyhoon,2500000000.0,83333.33,105.0
2749,2,True,True,False,Rudhen,3500000000.0,116666.67,135.0
2750,1,False,False,True,Saadat Abad,3490000000.0,116333.33,65.0
2751,2,False,True,True,Shahrake Quds,750000000.0,25000.0,88.0
2752,2,True,True,True,West Ferdows Boulevard,5050000000.0,168333.33,110.0
2753,2,True,True,True,Northren Jamalzadeh,2600000000.0,86666.67,63.0
2754,2,False,True,False,Northren Jamalzadeh,2400000000.0,80000.0,94.0
2755,1,False,True,False,Karoon,890000000.0,29666.67,45.0
2756,1,False,True,False,Azarbaijan,1000000000.0,33333.33,40.0
2757,2,False,False,False,Northren Jamalzadeh,3600000000.0,120000.0,100.0
2758,2,True,True,False,Amirabad,3500000000.0,116666.67,89.0
2759,2,True,True,False,Afsarieh,1330000000.0,44333.33,65.0
2760,2,True,True,True,Central Janatabad,6250000000.0,208333.33,125.0
2761,2,True,True,True,Central Janatabad,6250000000.0,208333.33,125.0
2762,3,True,True,True,Pasdaran,7300000000.0,243333.33,136.0
2763,3,True,True,True,Heravi,7600000000.0,253333.33,150.0
2764,1,False,True,False,West Ferdows Boulevard,1580000000.0,52666.67,55.0
2765,3,True,True,True,Seyed Khandan,8450000000.0,281666.67,130.0
2766,2,False,True,False,West Ferdows Boulevard,1840000000.0,61333.33,73.0
2767,2,True,True,True,Northren Jamalzadeh,3600000000.0,120000.0,85.0
2768,1,True,True,True,Ostad Moein,1380000000.0,46000.0,63.0
2769,2,True,True,True,Tajrish,5700000000.0,190000.0,100.0
2770,2,True,True,True,Ozgol,55000000.0,1833.33,83.0
2771,3,True,True,True,Persian Gulf Martyrs Lake,3150000000.0,105000.0,110.0
2772,2,True,True,True,North Program Organization,2160000000.0,72000.0,71.0
2773,1,False,True,False,Hashemi,570000000.0,19000.0,37.0
2774,1,True,True,True,Persian Gulf Martyrs Lake,2100000000.0,70000.0,68.0
2775,1,True,True,True,Persian Gulf Martyrs Lake,2450000000.0,81666.67,78.0
2776,2,True,True,True,Persian Gulf Martyrs Lake,3250000000.0,108333.33,105.0
2777,1,True,True,False,Punak,2000000000.0,66666.67,60.0
2778,2,True,True,True,Karimkhan,3170000000.0,105666.67,113.0
2779,5,True,True,False,Lavasan,25000000000.0,833333.33,300.0
2780,2,False,True,False,Jeyhoon,730000000.0,24333.33,50.0
2781,1,False,True,False,Beryanak,830000000.0,27666.67,60.0
2782,1,False,False,False,Ostad Moein,620000000.0,20666.67,37.0
2783,1,False,True,False,Beryanak,560000000.0,18666.67,33.0
2784,2,False,True,True,Jeyhoon,1580000000.0,52666.67,73.0
2785,1,False,True,False,Beryanak,880000000.0,29333.33,59.0
2786,2,True,True,True,Qarchak,1450000000.0,48333.33,95.0
2787,2,False,False,False,Parand,300000000.0,10000.0,75.0
2788,2,False,True,True,Ostad Moein,1550000000.0,51666.67,65.0
2789,1,False,True,False,Pirouzi,1250000000.0,41666.67,52.0
2790,2,True,True,False,Andisheh,1100000000.0,36666.67,105.0
2791,1,False,True,False,Ostad Moein,850000000.0,28333.33,50.0
2792,2,True,True,True,Pirouzi,2200000000.0,73333.33,74.0
2793,3,True,False,True,Southern Suhrawardi,6700000000.0,223333.33,132.0
2794,2,True,True,True,Mehran,4200000000.0,140000.0,104.0
2795,1,False,False,False,Jeyhoon,715000000.0,23833.33,50.0
2796,1,True,True,True,Komeil,1100000000.0,36666.67,55.0
2797,1,False,False,False,Komeil,700000000.0,23333.33,46.0
2798,2,False,True,True,Beryanak,1020000000.0,34000.0,55.0
2799,2,True,True,False,Parand,1150000000.0,38333.33,108.0
2800,2,True,True,True,Ostad Moein,1970000000.0,65666.67,68.0
2801,2,True,True,True,Khademabad Garden,1755000000.0,58500.0,130.0
2802,2,True,True,True,Central Janatabad,2550000000.0,85000.0,
2803,1,False,True,False,Tenant,1050000000.0,35000.0,40.0
2804,1,False,False,True,Tenant,1350000000.0,45000.0,63.0
2805,3,True,True,True,Mirdamad,8000000000.0,266666.67,140.0
2806,1,True,True,True,Jeyhoon,900000000.0,30000.0,42.0
2807,2,True,True,True,Tenant,3150000000.0,105000.0,90.0
2808,1,True,True,False,Andisheh,550000000.0,18333.33,39.0
2809,2,True,True,True,Andisheh,450000000.0,15000.0,55.0
2810,3,True,True,True,Shahrake Gharb,14000000000.0,466666.67,200.0
2811,2,True,True,True,Si Metri Ji,1950000000.0,65000.0,98.0
2812,2,True,True,False,Salsabil,1185000000.0,39500.0,71.0
2813,1,False,False,True,Tenant,1250000000.0,41666.67,50.0
2814,1,False,True,False,Tenant,1113000000.0,37100.0,53.0
2815,1,True,True,True,Punak,2750000000.0,91666.67,60.0
2816,3,True,True,True,Pakdasht,980000000.0,32666.67,160.0
2817,2,True,False,True,Tenant,1890000000.0,63000.0,63.0
2818,2,True,True,True,Tenant,2400000000.0,80000.0,96.0
2819,2,True,True,True,Tenant,2300000000.0,76666.67,90.0
2820,3,True,True,True,Tenant,3240000000.0,108000.0,120.0
2821,2,True,True,True,Tenant,2600000000.0,86666.67,100.0
2822,2,True,True,True,Ostad Moein,2440000000.0,81333.33,80.0
2823,1,True,True,True,Tenant,1200000000.0,40000.0,43.0
2824,2,True,True,True,Tenant,2930000000.0,97666.67,79.0
2825,1,False,False,True,Tenant,1200000000.0,40000.0,50.0
2826,1,False,True,False,Tenant,1120000000.0,37333.33,60.0
2827,1,False,False,False,Tenant,1420000000.0,47333.33,55.0
2828,3,True,True,True,Dezashib,12000000000.0,400000.0,150.0
2829,1,True,True,True,Andisheh,450000000.0,15000.0,55.0
2830,1,False,True,False,Tenant,1155000000.0,38500.0,55.0
2831,2,True,True,True,Tajrish,5700000000.0,190000.0,100.0
2832,1,True,True,False,Tenant,1400000000.0,46666.67,60.0
2833,2,True,True,True,Gisha,5500000000.0,183333.33,96.0
2834,2,True,True,True,Persian Gulf Martyrs Lake,3300000000.0,110000.0,112.0
2835,2,True,True,False,Andisheh,600000000.0,20000.0,65.0
2836,2,True,True,True,Persian Gulf Martyrs Lake,1060000000.0,35333.33,100.0
2837,2,True,True,True,Yousef Abad,5600000000.0,186666.67,105.0
2838,3,True,False,False,Mirdamad,6500000000.0,216666.67,125.0
2839,1,True,True,False,Jeyhoon,995000000.0,33166.67,48.0
2840,2,True,True,True,Hakimiyeh,2170000000.0,72333.33,67.0
2841,2,True,True,True,Farmanieh,6200000000.0,206666.67,83.0
2842,3,True,True,True,Pardis,3900000000.0,130000.0,150.0
2843,2,True,True,True,Ostad Moein,3150000000.0,105000.0,100.0
2844,3,True,True,True,Persian Gulf Martyrs Lake,3150000000.0,105000.0,111.0
2845,2,False,False,False,Tenant,1100000000.0,36666.67,53.0
2846,2,False,False,True,Parand,350000000.0,11666.67,75.0
2847,2,True,True,True,Sabalan,2300000000.0,76666.67,92.0
2848,1,True,True,True,Jeyhoon,1500000000.0,50000.0,53.0
2849,1,False,True,False,Karoon,800000000.0,26666.67,47.0
2850,3,True,True,True,Farmanieh,46200000000.0,1540000.0,330.0
2851,1,True,True,False,Jeyhoon,1040000000.0,34666.67,44.0
2852,2,True,True,True,Gheitarieh,6000000000.0,200000.0,80.0
2853,2,True,True,False,Valiasr,1800000000.0,60000.0,81.0
2854,3,True,True,True,Ostad Moein,3680000000.0,122666.67,117.0
2855,1,False,True,False,Azarbaijan,950000000.0,31666.67,37.0
2856,2,True,True,True,Parand,360000000.0,12000.0,82.0
2857,2,True,True,True,Si Metri Ji,1950000000.0,65000.0,98.0
2858,3,False,True,False,Zafar,6000000000.0,200000.0,150.0
2859,1,True,True,False,Hor Square,858500000.0,28616.67,51.0
2860,2,True,True,True,Shahran,3250000000.0,108333.33,95.0
2861,1,True,True,True,Ostad Moein,1280000000.0,42666.67,63.0
2862,2,False,False,True,Parand,390000000.0,13000.0,80.0
2863,3,True,True,True,Ekhtiarieh,8400000000.0,280000.0,133.0
2864,1,False,False,True,Fallah,710000000.0,23666.67,48.0
2865,3,True,True,True,East Ferdows Boulevard,9500000000.0,316666.67,185.0
2866,1,True,True,True,Fallah,806000000.0,26866.67,62.0
2867,2,True,False,True,Fallah,1200000000.0,40000.0,75.0
2868,1,False,False,True,Fallah,740000000.0,24666.67,48.0
2869,1,True,True,True,Ostad Moein,1600000000.0,53333.33,57.0
2870,3,True,True,True,Hashemi,1650000000.0,55000.0,55.0
2871,1,True,True,True,Ostad Moein,1350000000.0,45000.0,48.0
2872,1,True,True,True,Si Metri Ji,900000000.0,30000.0,49.0
2873,2,False,True,True,East Pars,1380000000.0,46000.0,60.0
2874,3,True,True,True,Persian Gulf Martyrs Lake,4150000000.0,138333.33,130.0
2875,2,True,False,True,Ray,1820000000.0,60666.67,70.0
2876,2,True,True,True,Persian Gulf Martyrs Lake,3170000000.0,105666.67,113.0
2877,2,True,True,True,Abazar,3000000000.0,100000.0,80.0
2878,2,True,True,False,Shahrake Quds,650000000.0,21666.67,93.0
2879,1,True,True,True,Railway,870000000.0,29000.0,60.0
2880,2,True,True,True,East Pars,1550000000.0,51666.67,56.0
2881,2,True,True,True,Central Janatabad,2620000000.0,87333.33,65.0
2882,2,False,True,True,Ostad Moein,1320000000.0,44000.0,68.0
2883,2,True,True,True,Si Metri Ji,1830000000.0,61000.0,104.0
2884,2,True,True,True,Central Janatabad,3850000000.0,128333.33,84.0
2885,2,True,True,False,West Ferdows Boulevard,2000000000.0,66666.67,72.0
2886,2,True,True,True,Shahrake Qods,880000000.0,29333.33,80.0
2887,2,True,True,True,Ostad Moein,1970000000.0,65666.67,68.0
2888,1,True,True,False,Jeyhoon,1050000000.0,35000.0,44.0
2889,2,True,True,True,Persian Gulf Martyrs Lake,2700000000.0,90000.0,105.0
2890,3,True,True,True,Shahr-e-Ziba,3980000000.0,132666.67,124.0
2891,3,True,True,True,Niavaran,20900000000.0,696666.67,220.0
2892,2,True,True,True,West Ferdows Boulevard,2640000000.0,88000.0,83.0
2893,2,True,True,True,Ostad Moein,1970000000.0,65666.67,68.0
2894,2,True,True,True,West Ferdows Boulevard,4900000000.0,163333.33,115.0
2895,2,True,True,True,Ostad Moein,2250000000.0,75000.0,80.0
2896,1,False,True,False,Andisheh,750000000.0,25000.0,66.0
2897,2,True,True,True,West Ferdows Boulevard,2930000000.0,97666.67,68.0
2898,2,True,True,True,West Ferdows Boulevard,2550000000.0,85000.0,60.0
2899,2,True,True,False,Punak,2250000000.0,75000.0,62.0
2900,1,True,True,True,Ostad Moein,1600000000.0,53333.33,57.0
2901,2,True,False,True,Parastar,2500000000.0,83333.33,87.0
2902,1,True,True,False,West Ferdows Boulevard,1950000000.0,65000.0,59.0
2903,1,True,True,True,East Pars,1450000000.0,48333.33,55.0
2904,2,True,True,True,Persian Gulf Martyrs Lake,5252000000.0,175066.67,101.0
2905,2,True,True,False,Shahran,2100000000.0,70000.0,62.0
2906,2,True,True,True,Pasdaran,8475000000.0,282500.0,113.0
2907,2,True,True,True,Keshavarz Boulevard,3500000000.0,116666.67,78.0
2908,1,True,True,False,Shahrake Quds,520000000.0,17333.33,66.0
2909,1,False,True,False,Andisheh,320000000.0,10666.67,38.0
2910,2,True,True,False,Yousef Abad,6300000000.0,210000.0,90.0
2911,1,False,False,False,Karoon,680000000.0,22666.67,45.0
2912,2,True,True,True,Saadat Abad,4000000000.0,133333.33,72.0
2913,2,True,True,True,North Program Organization,4900000000.0,163333.33,105.0
2914,3,True,True,True,North Program Organization,5100000000.0,170000.0,155.0
2915,3,True,True,True,Abazar,4300000000.0,143333.33,112.0
2916,1,True,True,True,Hassan Abad,510000000.0,17000.0,65.0
2917,1,True,True,True,East Pars,1145000000.0,38166.67,40.0
2918,3,True,True,True,Persian Gulf Martyrs Lake,3800000000.0,126666.67,140.0
2919,3,True,True,True,North Program Organization,5300000000.0,176666.67,155.0
2920,1,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33,50.0
2921,1,False,True,False,Islamshahr,218000000.0,7266.67,45.0
2922,1,True,True,True,Shahrake Gharb,5000000000.0,166666.67,68.0
2923,2,False,True,False,Islamshahr,430000000.0,14333.33,85.0
2924,3,True,True,True,North Program Organization,8000000000.0,266666.67,170.0
2925,1,False,True,False,Islamshahr,240000000.0,8000.0,50.0
2926,1,False,True,False,Islamshahr,330000000.0,11000.0,55.0
2927,2,True,True,True,Saadat Abad,315000000.0,10500.0,75.0
2928,3,True,False,True,Shahryar,1145000000.0,38166.67,96.0
2929,1,False,False,False,Parand,235000000.0,7833.33,58.0
2930,1,False,True,False,Nawab,700000000.0,23333.33,43.0
2931,1,False,False,False,Parand,255000000.0,8500.0,58.0
2932,2,True,True,True,Feiz Garden,4000000000.0,133333.33,103.0
2933,1,True,True,True,Pasdaran,5100000000.0,170000.0,70.0
2934,3,True,True,True,Pasdaran,9750000000.0,325000.0,150.0
2935,1,False,True,False,Pakdasht,320000000.0,10666.67,65.0
2936,2,False,True,True,Marzdaran,5400000000.0,180000.0,140.0
2937,2,False,True,True,Si Metri Ji,1400000000.0,46666.67,79.0
2938,2,False,False,True,Jeyhoon,2300000000.0,76666.67,97.0
2939,2,True,True,True,Marzdaran,6230000000.0,207666.67,90.0
2940,3,True,True,True,Waterfall,8600000000.0,286666.67,175.0
2941,2,True,True,True,Marzdaran,6500000000.0,216666.67,90.0
2942,1,True,True,False,Chidz,3000000000.0,100000.0,58.0
2943,2,True,True,True,Mahallati,5300000000.0,176666.67,100.0
2944,2,False,False,False,Seyed Khandan,3800000000.0,126666.67,135.0
2945,3,True,True,True,Ekhtiarieh,16200000000.0,540000.0,185.0
2946,1,False,True,False,Northern Janatabad,1745000000.0,58166.67,50.0
2947,2,True,True,True,Salsabil,2000000000.0,66666.67,85.0
2948,3,True,True,True,Abazar,4250000000.0,141666.67,110.0
2949,2,True,True,True,Central Janatabad,3150000000.0,105000.0,67.0
2950,3,True,True,True,East Ferdows Boulevard,9500000000.0,316666.67,190.0
2951,2,True,True,True,Yousef Abad,6300000000.0,210000.0,95.0
2952,1,True,True,False,Salsabil,1050000000.0,35000.0,55.0
2953,2,False,False,True,Parand,550000000.0,18333.33,75.0
2954,2,True,True,True,Jeyhoon,1860000000.0,62000.0,87.0
2955,1,True,True,True,Jeyhoon,930000000.0,31000.0,42.0
2956,1,True,True,True,Jordan,4500000000.0,150000.0,80.0
2957,2,True,True,True,Saadat Abad,5000000000.0,166666.67,102.0
2958,3,True,True,True,East Ferdows Boulevard,7300000000.0,243333.33,140.0
2959,2,True,True,True,Saadat Abad,6000000000.0,200000.0,120.0
2960,4,True,True,False,Farmanieh,36000000000.0,1200000.0,212.0
2961,2,True,True,False,Punak,2100000000.0,70000.0,62.0
2962,1,False,False,True,Si Metri Ji,790000000.0,26333.33,41.0
2963,2,False,True,True,Jeyhoon,1700000000.0,56666.67,75.0
2964,1,True,True,True,Si Metri Ji,990000000.0,33000.0,57.0
2965,1,True,True,True,Hashemi,1500000000.0,50000.0,50.0
2966,1,True,True,True,Punak,2820000000.0,94000.0,54.0
2967,3,True,True,True,Persian Gulf Martyrs Lake,7500000000.0,250000.0,133.0
2968,2,True,True,True,Shahrake Gharb,5600000000.0,186666.67,97.0
2969,3,True,True,True,Niavaran,17655000000.0,588500.0,165.0
2970,1,True,True,True,Qasr-od-Dasht,1150000000.0,38333.33,59.0
2971,2,True,True,False,Karoon,1450000000.0,48333.33,60.0
2972,2,True,True,True,Mirdamad,9970000000.0,332333.33,135.0
2973,1,False,True,False,Azarbaijan,740000000.0,24666.67,60.0
2974,1,True,True,True,Niavaran,4600000000.0,153333.33,52.0
2975,1,True,True,True,Hashemi,1530000000.0,51000.0,65.0
2976,2,True,True,True,Shahran,3150000000.0,105000.0,95.0
2977,1,True,True,False,Northern Janatabad,2280000000.0,76000.0,60.0
2978,2,True,True,True,Parand,590000000.0,19666.67,92.0
2979,2,True,True,True,Mirdamad,4900000000.0,163333.33,83.0
2980,2,True,True,False,Southern Janatabad,2090000000.0,69666.67,72.0
2981,3,True,True,True,Yousef Abad,6000000000.0,200000.0,122.0
2982,2,True,True,True,Shahrake Gharb,10300000000.0,343333.33,118.0
2983,2,True,True,True,Tehransar,3480000000.0,116000.0,120.0
2984,3,True,True,False,Gheitarieh,6400000000.0,213333.33,115.0
2985,2,True,True,True,Shahryar,1225000000.0,40833.33,102.0
2986,2,True,True,True,Shahran,2400000000.0,80000.0,65.0
2987,2,True,True,False,Punak,2170000000.0,72333.33,70.0
2988,2,True,True,True,Central Janatabad,2620000000.0,87333.33,66.0
2989,1,True,True,False,Punak,2700000000.0,90000.0,60.0
2990,1,True,True,False,Shahran,1650000000.0,55000.0,46.0
2991,3,True,True,True,Niavaran,16000000000.0,533333.33,180.0
2992,1,False,True,False,Keshavarz Boulevard,1900000000.0,63333.33,60.0
2993,3,True,True,True,Shahrake Qods,1740000000.0,58000.0,145.0
2994,1,True,True,True,Sadeghieh,1620000000.0,54000.0,63.0
2995,1,True,True,True,Jeyhoon,1300000000.0,43333.33,58.0
2996,2,True,True,True,Shahran,3200000000.0,106666.67,83.0
2997,3,True,True,True,Sadeghieh,5150000000.0,171666.67,136.0
2998,2,False,True,False,Pakdasht,510000000.0,17000.0,68.0
2999,1,False,True,True,Tenant,1400000000.0,46666.67,55.0
3000,2,False,False,False,Damavand,4000000000.0,133333.33,600.0
3001,2,True,True,True,Shahr-e-Ziba,3150000000.0,105000.0,89.0
3002,2,True,True,True,Mirdamad,7300000000.0,243333.33,101.0
3003,2,True,True,True,Shahr-e-Ziba,2975000000.0,99166.67,85.0
3004,3,False,False,True,Parand,488000000.0,16266.67,87.0
3005,1,True,True,True,West Pars,2200000000.0,73333.33,73.0
3006,3,True,True,True,Shahrake Qods,1740000000.0,58000.0,145.0
3007,2,True,True,True,Pardis,550000000.0,18333.33,98.0
3008,2,True,True,True,Central Janatabad,3600000000.0,120000.0,90.0
3009,3,True,True,True,Gheitarieh,5700000000.0,190000.0,135.0
3010,2,True,True,True,Mirdamad,7770000000.0,259000.0,105.0
3011,2,True,True,False,Shahrake Azadi,1000000000.0,33333.33,90.0
3012,2,True,True,False,West Ferdows Boulevard,2800000000.0,93333.33,71.0
3013,2,True,True,True,Central Janatabad,3300000000.0,110000.0,75.0
3014,2,True,True,True,Parand,385000000.0,12833.33,75.0
3015,2,True,True,True,Pardis,550000000.0,18333.33,79.0
3016,4,True,True,True,Jordan,17000000000.0,566666.67,345.0
3017,2,True,True,True,Shahr-e-Ziba,3250000000.0,108333.33,90.0
3018,1,True,False,False,Fallah,800000000.0,26666.67,48.0
3019,2,True,True,True,Niavaran,12100000000.0,403333.33,110.0
3020,2,True,True,True,Jeyhoon,1890000000.0,63000.0,82.0
3021,1,False,False,False,Northern Janatabad,1650000000.0,55000.0,44.0
3022,1,True,True,True,Southern Program Organization,2500000000.0,83333.33,58.0
3023,2,True,True,True,Shahrake Gharb,7200000000.0,240000.0,117.0
3024,2,True,True,True,Shahr-e-Ziba,3000000000.0,100000.0,96.0
3025,2,True,True,True,,3100000000.0,103333.33,89.0
3026,2,True,True,True,Shahr-e-Ziba,5100000000.0,170000.0,108.0
3027,2,True,True,True,Mehran,940000000.0,31333.33,134.0
3028,2,True,True,True,East Ferdows Boulevard,2160000000.0,72000.0,70.0
3029,2,True,True,True,Punak,2240000000.0,74666.67,64.0
3030,3,False,True,False,Atabak,900000000.0,30000.0,56.0
3031,1,False,True,False,Amir Bahador,9800000000.0,326666.67,57.0
3032,2,True,True,True,Southern Janatabad,2200000000.0,73333.33,68.0
3033,1,True,True,True,West Ferdows Boulevard,2250000000.0,75000.0,55.0
3034,1,False,True,True,Jeyhoon,900000000.0,30000.0,43.0
3035,2,True,True,True,Shahran,3800000000.0,126666.67,105.0
3036,2,False,False,False,Salsabil,790000000.0,26333.33,41.0
3037,2,True,True,True,Si Metri Ji,1350000000.0,45000.0,78.0
3038,2,True,True,True,Zafar,5700000000.0,190000.0,110.0
3039,2,True,True,True,Punak,4100000000.0,136666.67,92.0
3040,2,True,True,True,Gheitarieh,6175000000.0,205833.33,96.0
3041,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67,108.0
3042,2,False,True,True,Si Metri Ji,1350000000.0,45000.0,76.0
3043,2,True,True,True,Heravi,4300000000.0,143333.33,80.0
3044,2,False,False,False,West Ferdows Boulevard,3150000000.0,105000.0,105.0
3045,1,False,True,False,Golestan,750000000.0,25000.0,75.0
3046,2,True,True,False,Andisheh,515000000.0,17166.67,56.0
3047,1,False,False,False,Azarbaijan,1200000000.0,40000.0,50.0
3048,1,True,True,False,Jeyhoon,830000000.0,27666.67,40.0
3049,1,False,True,True,Jeyhoon,940000000.0,31333.33,46.0
3050,2,True,True,True,Jeyhoon,2600000000.0,86666.67,93.0
3051,4,True,True,True,Dorous,79500000000.0,2650000.0,530.0
3052,2,True,True,True,Si Metri Ji,1950000000.0,65000.0,98.0
3053,1,True,True,False,Narmak,2100000000.0,70000.0,62.0
3054,2,True,True,False,Shahr-e-Ziba,3800000000.0,126666.67,100.0
3055,3,True,True,True,Persian Gulf Martyrs Lake,765000000.0,25500.0,150.0
3056,4,True,True,False,Jordan,13000000000.0,433333.33,270.0
3057,1,False,True,False,Khavaran,710000000.0,23666.67,50.0
3058,2,True,True,True,Pasdaran,9500000000.0,316666.67,130.0
3059,2,False,True,False,Salsabil,1400000000.0,46666.67,69.0
3060,1,False,True,False,Qarchak,600000000.0,20000.0,66.0
3061,2,True,True,True,Northern Chitgar,690000000.0,23000.0,90.0
3062,2,True,True,True,Heravi,4590000000.0,153000.0,75.0
3063,1,True,True,True,East Ferdows Boulevard,2200000000.0,73333.33,58.0
3064,3,True,True,False,Argentina,17000000000.0,566666.67,300.0
3065,2,True,False,True,Si Metri Ji,1900000000.0,63333.33,97.0
3066,2,False,True,False,Parand,750000000.0,25000.0,98.0
3067,2,True,True,False,Parand,375000000.0,12500.0,73.0
3068,1,True,True,False,Qasr-od-Dasht,990000000.0,33000.0,35.0
3069,2,True,True,False,Ostad Moein,2000000000.0,66666.67,85.0
3070,2,True,True,True,West Ferdows Boulevard,3500000000.0,116666.67,105.0
